material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
690-000027,双色贴片发光二极管,TP0605URPGC,公用物料,pcs,个,原材料-电子料,发光二极管,外购,30.00,,,1.00,0.180009,未上架
733-000166,贴片功率电感,IPIM322512-S22M,公用物料,pcs,个,原材料-电子料,电感,外购,28.00,,,1.00,0.309959,未上架
364-000019,贴片自恢复保险丝,TMD0603B004TF,公用物料,pcs,个,原材料-电子料,保险丝&蜂鸣器类,外购,133.00,,,1.00,,未上架
539-000254,贴片电阻,"2.2M,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.001469,未上架
895-000090,轻触开关,K2-2266-180-00-250,公用物料,pcs,个,原材料-组装料,开关,外购,28.00,,,1.00,0.095033,未上架
849-001195,摆臂面板,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,68.000010,未上架
539-000141,贴片电阻,"17.4K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001469,未上架
539-000152,贴片电阻,"10M,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
454-000157,稳压二极管,NMSZ5270BT1G,公用物料,pcs,个,原材料-电子料,二极管,外购,1.00,,,1.00,,未上架
356-000292,单排卧贴插座,ZZKWF12547-102ZSNAR1,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.120006,未上架
733-000244,贴片共模电感,BMCW3225B-2-101T,公用物料,pcs,个,原材料-电子料,电感,外购,105.00,,,1.00,,未上架
165-001456,YC400 P5前壳,171*93.5*14.5，带M4*6*6的铜螺母，带79.75*55*1.5点胶槽位,智能播种,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
972-000702,角度检测解码芯片,NT6709QC-STD,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,90.00,,,1.00,9.800038,未上架
165-002068,YS508机尾雷达散热片5,6W导热硅胶垫，尺寸：28*28*1mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,,未上架
588-000664,YC302B_自研电调灯板_P0_PCBA,YC302B_自研电调灯板_P0_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,1.00,,,1.00,,未上架
165-000266,701pro摄像头连接器防水胶套,黑色橡胶套，直径11mm，长20mm,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,0.056500,未上架
725-000074,贴片陶瓷电容,"20pf,50V,0402,5%",公用物料,pcs,个,原材料-电子料,电容,外购,28.00,,,1.00,0.006102,未上架
165-001817,YN580前接口板壳体,黑色塑胶QA66+30%GF，热熔铜螺母,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,9.240010,未上架
588-000551,YN580电调灯板PCBA,YN580电调灯板PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,13.00,,,1.00,,未上架
549-000881,方向盘本体_铭牌_宁波威盛,方向盘直径φ410，方向盘来料时需铆压好产品和二维码空白铭牌；,自动驾驶,pcs,个,原材料-包装料,外购设备类,外购,28.00,,,1.00,,未上架
356-000283,12芯（2+10）连接器板端_插针_黑色,C615-1001 焊板式防水连接器 2+10P_黑色,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,35.00,,,1.00,8.799988,未上架
539-000409,贴片电阻,"1K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,56.00,,,1.00,0.001808,未上架
165-001976,YN580旋转雷达BTB连接器缓冲泡棉1,单面背胶缓冲泡棉，L*W*H：13*4.8*1.5mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
725-000366,贴片陶瓷电容,47nF 16V 1402 10% X7R,公用物料,pcs,个,原材料-电子料,电容,外购,77.00,,,1.00,0.003164,未上架
454-000285,稳压二极管,CZD52C20,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.072433,未上架
539-000517,贴片电阻,"348k,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.001469,未上架
795-001188,长圆橡胶堵盖,50*120,无人车,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,2.834040,未上架
972-000473,LED驱动器芯片,BW9666QNR,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,392.00,,,1.00,0.609974,未上架
356-000375,40PIN双排排母,ZZK2243-220MG0ANBUR4,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,1.234977,未上架
994-000280,UA400通用-M线束,40mm八芯BWG24护套线 天海连接器0434701 DS-M8母头,智能定位,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
165-000721,YN501_密封圈（外径21X1.5),外径E21线径1.5;红色，耐高温无毒硅胶O型圈;硬度60±10,公用物料,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,,未上架
549-001147,YN580动力电机CCW_EVK_M10_中性,,无人机,pcs,个,原材料-包装料,外购设备类,外购,48.00,,,1.00,,未上架
356-000251,白色贴片插座母座,XB1502A-002R-TAND,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.140007,未上架
165-001466,YN408_手柄保护套,硅胶，80°，自带3.0mm背胶,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
994-000329,YC400终端线束_P5,昌俊M12防水公头*3(1个4P，1个2P，2个3P)；HX12防水4P母头；16芯BWG26护套线，外径7mm，线长110mm；灿达连接器：B2004HB-2x8,智能播种,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
994-000068,701两芯电源线,硅胶软线，L=60mm,监测终端,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,5.500049,未上架
165-001208,701底板组件,L*W*H=179.8*119.8*25.2mm，预埋两颗M6铜螺母,监测终端,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
849-001300,M4*50_304不锈钢内六角圆柱头防脱落螺栓,M4x40  304不锈钢,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.335610,未上架
454-000304,ESD静电保护芯片,TRV05-4A,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.120006,未上架
165-001436,YN402_扭簧固定支架,灰色塑胶，外观面晒纹,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,35.00,,,1.00,,未上架
356-000401,2P电源连接器板端_插针_黑色,C615-0110，焊板式防水连接器 2P插针，黑色,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,35.00,,,1.00,11.199995,未上架
165-000770,YN501MOS屏蔽罩,67.53*47.1*5.65，不锈钢,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
725-000079,贴片陶瓷电容,"470nF,50V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.120006,未上架
972-000768,DC-DC芯片,UMI3112H,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,0.200010,未上架
165-003486,590机尾上外罩_橙色,480x165.5x82mm，色号：QT1505C，PP+30%gf，橙色塑胶，表面晒纹,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
165-000858,YN540PRO_气压计支架,黑色塑胶，PC+ABS,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
849-001431,M8*16*6四方螺母,,无人车,pcs,个,原材料-组装料,待分类,外购,1.00,,,1.00,,未上架
363-000538,称重传感器线束,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,59.999949,未上架
849-001287,M3*24_304不锈钢十字盘头螺栓,M3*24  304不锈钢,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.058082,未上架
358-000063,N沟道MOS管,BOTL66912,公用物料,pcs,个,原材料-电子料,晶体管,外购,140.00,,,1.00,13.399992,未上架
725-000060,贴片陶瓷电容,"3.3nF,50V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.004181,未上架
849-001209,快拆结构上组件,R235，哑光黑RAL 9011,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,77.999945,未上架
321-000371,YC402_SK3568主板_P2_PCB,YC402_SK3568_P2_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,37.999979,未上架
838-000305,YN402 MAIN-EM 主天线,YN402MAIN-SC668S-EM-V1.0,无人机,pcs,个,原材料-包装料,天线、传感器&摄像头,外购,35.00,,,1.00,,未上架
363-000572,作业通讯线束,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,7.004079,未上架
849-000335,新无线机具识别器塔簧,线径0.3，高度6.5，小径内径5.5，大径内径10.5,公用物料,pcs,个,原材料-组装料,五金件,外购,17.00,,,1.00,,未上架
165-003216,580V3喷头转接件,材料：QA66+30%GF，黑色 ，模内注塑M3*D5.5*L6螺母,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,5.939958,未上架
795-000437,YN540pro旋转雷达无线WiFi板背胶,环形，外径φ6，内径φ4，9495LE（3M）,无人机,pcs,个,原材料-组装料,通用机械零件,外购,17.00,,,1.00,,未上架
725-000354,贴片陶瓷电容,"100PF,50V,0603,5%",公用物料,pcs,个,原材料-电子料,电容,外购,60.00,,,1.00,0.007006,未上架
849-001349,不锈钢套筒φ6*4*13,304不锈钢加长套柱φ6*4*13,无人机,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,,未上架
606-000380,北斗智能平板十寸单屏内托,珍珠棉EPE:305mm*250mm*80mm*20mm,智能大屏,pcs,个,原材料-包装料,包装材料,外购,14.00,,,1.00,2.749968,未上架
321-000370,YC102导航手柄_P1_PCB,YC102_Navigation_Handle_P1_PCB,自动驾驶,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,2.509956,未上架
795-000265,701pro屏蔽框,30.55*20.5*2.0，洋白铜,自动驾驶,pcs,个,原材料-组装料,通用机械零件,外购,21.00,,,1.00,,未上架
356-000503,双排卧贴插座,ZZKA2006CWR-2x8P,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.329960,未上架
733-000082,功率电感,XPN252012ER47MT,公用物料,pcs,个,原材料-电子料,电感,外购,28.00,,,1.00,0.150968,未上架
165-002076,YN580机尾上外罩盖板_机尾雷达三合一,273x150x23mm    PP+30%gf，橙色塑胶，表面晒纹,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
994-000403,YS410鱼眼摄像头线束,,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
321-000578,YC403_SK3576_P1.1_PCB,YC403_SK3576_P1.1_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,45.00,,,1.00,34.360023,未上架
588-000500,YN402_遥控器主板_P2_PCBA (TC668S-EM版本),YN402_遥控器主板_P2_PCBA (TC668S-EM版本),无人机,pcs,个,原材料-半成品,已贴线路板,委外,33.00,,,1.00,,未上架
321-000487,YS508_FPC_40PIN_P0_PCB,YS508_FPC_40PIN_P0_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,1.799977,未上架
849-001188,外侧支架,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,201.420014,未上架
165-002514,150电调MOS面导热垫3,材质:8W导热硅胶，厚度1.8mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,0.944793,未上架
588-000430,YC400_Terminal_P5_S01_PCBA,YC400_Terminal_P5_S01_PCBA,智能播种,pcs,个,原材料-半成品,已贴线路板,委外,33.00,,,1.00,,未上架
321-000456,YS506_V2_转子板_FPGA_P2_PCB,YS506_V2_转子板_FPGA_P2_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,45.00,,,1.00,11.199995,未上架
972-000685,仪表放大器,JNA104ASOIC8,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,2.800027,未上架
733-000207,功率电感,TPH4030HR47NT,公用物料,pcs,个,原材料-电子料,电感,外购,140.00,,,1.00,0.196959,未上架
733-000078,贴片磁珠,VPZ1608U220-6R0TF,公用物料,pcs,个,原材料-电子料,电感,外购,98.00,,,1.00,0.027007,未上架
539-000571,贴片电阻,100k，1206，1%,公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.010961,未上架
539-000341,贴片电阻,"10K,1206,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.008362,未上架
838-000336,YN580雷达无线WiFi接收端焊接馈线-120mm,线长120mm，线径1.37mm，ipex座子1代,无人机,pcs,个,原材料-包装料,天线、传感器&摄像头,外购,35.00,,,1.00,,未上架
306-000005,YN503_前壳预装组件（412）,,自动驾驶,pcs,个,原材料-半成品,412整机,自制,1.00,,,1.00,,未上架
321-000375,YN402遥控器电池转接板P1 PCB,YN402_BAT_CON_P1_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,30.00,,,1.00,1.049996,未上架
539-000175,贴片电阻,"0R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,35.00,,,1.00,0.001243,未上架
791-000016,YN403显示终端整机_预装组件_插秧机,406终端整机预组装RAM球头基座+4颗M5*12不锈钢螺丝,自动驾驶,pcs,个,原材料-半成品,406整机,自制,,,,1.00,,未上架
994-000538,YN525_电调信号连接线(后),,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
539-000082,贴片电阻,"243K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
849-001196,驱动轴带双排链齿总成,40Cr,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,75.999958,未上架
539-000633,贴片电阻,"68R,0402,±1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.003955,未上架
795-000814,YN580电调信号连接器热缩管,Φ14mm热缩管，长度40mm,无人机,pcs,个,原材料-组装料,通用机械零件,外购,13.00,,,1.00,0.040567,未上架
165-003384,外导流管,"PA+30%GF,黑色",无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,1.00,,,1.00,39.999966,未上架
725-000522,直插铝电解电容,直插铝电解电容，330uF，100V，E12.5xL35mm， ±20% ，-40℃~+105℃，10000hrs@105℃；,公用物料,pcs,个,原材料-电子料,电容,外购,40.00,,,1.00,1.899982,未上架
356-000191,CT25-02V240-12A电池座,CT25-02V240-12A,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.785011,未上架
165-003007,150电调三相电堵盖,L*W*H：56.8*31.8*11.5mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,1.504821,未上架
690-000008,直插发光二极管,"Red,304-10SURDS530-A3-L_V3",公用物料,pcs,个,原材料-电子料,发光二极管,外购,35.00,,,1.00,0.109949,未上架
994-000467,YS508机尾雷达线束,,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
539-000171,贴片电阻,"30.9K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,112.00,,,1.00,0.003051,未上架
260-000038,YC400播种终端(网络版)整机,,智能播种,pcs,个,原材料-半成品,UC400整机,自制,1.00,,,1.00,,未上架
165-000229,701pro密封圈（摄像头）,外径E17*线径1.5;红色，耐高温无毒硅胶O型圈;硬度60±10,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,0.043957,未上架
725-000160,贴片陶瓷电容,"16pf,50v,0402,5%",公用物料,pcs,个,原材料-电子料,电容,外购,84.00,,,1.00,,未上架
725-000167,贴片陶瓷电容,"100uF,10V,1210,20%",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.566356,未上架
895-000089,轻触开关,K2-2266-160-00-250,公用物料,pcs,个,原材料-组装料,开关,外购,28.00,,,1.00,0.100005,未上架
849-001262,M10*26_外六角法兰面螺栓,M10*1.5*26  10.9级黑色达克罗,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.905130,未上架
994-000630,YC400采集器下接一拖四线(4种，2.7m)（屏蔽层版）,,智能播种,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
539-000120,贴片电阻,"20K,0603,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.003503,未上架
539-000378,贴片电阻,"24R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,112.00,,,1.00,0.002825,未上架
849-001182,盖板铰链支架,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,30.000031,未上架
849-000023,M3X8+4单头六角铜柱，六角对边尺寸4.6,M3*8+4mm单头六角铜柱，本色，外牙M3*4，内牙M3牙深不低于6mm，六角对边4.6mm，长度8mm,公用物料,pcs,个,原材料-组装料,五金件,外购,15.00,,,1.00,,未上架
356-000616,勤本2P电源连接器板端_插针_黑色,焊板式防水连接器 2P插针，黑色,无人机,pcs,个,原材料-组装料,连接器1（电子）,外购,35.00,,,1.00,,未上架
725-000118,贴片陶瓷电容,"22uf,10V,0805,20%",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.056952,未上架
725-000352,贴片陶瓷电容,"1nF,100V,0805,10%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.018984,未上架
539-000487,高精度贴片电阻,"15K,0402,0.1%",公用物料,pcs,个,原材料-电子料,电阻,外购,133.00,,,1.00,0.067009,未上架
588-000634,YS508_3T4R_80G_9232_P0_PCBA,YS508_3T4R_80G_9232_P0_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,13.00,,,1.00,,未上架
867-000010,友安北斗智能仪表系统,UB201L,智能大屏,pcs,个,原材料-半成品,TB200整机,自制,1.00,,,1.00,,未上架
795-001192,轴承套,45*35*5,无人车,pcs,个,原材料-组装料,通用机械零件,外购,1.00,,,1.00,4.247218,未上架
