material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
539-000341,Sample Business Label b85ec631,"10K,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.008362,Sample Business Label 14d9bbad
838-000336,Sample Business Label 3c61e7d4,Sample Business Label c3acfc76,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
306-000005,Sample Business Label acb49a18,,Autonomous Driving,pcs,piece,Sample Business Label f0207843,Sample Business Label afdb7944,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
321-000375,Sample Business Label 986219e9,YN402_BAT_CON_P1_PCB,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,30.00,,,1.00,1.049996,Sample Business Label 14d9bbad
539-000175,Sample Business Label b85ec631,"0R,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,35.00,,,1.00,0.001243,Sample Business Label 14d9bbad
791-000016,Sample Business Label 65667b1b,Sample Business Label 5fc6aec6,Autonomous Driving,pcs,piece,Sample Business Label f0207843,Sample Business Label eba66936,In-house,,,,1.00,,Sample Business Label 14d9bbad
994-000538,Sample Business Label a2f95771,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000082,Sample Business Label b85ec631,"243K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
849-001196,Sample Business Label 16ad6a62,40Cr,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,75.999958,Sample Business Label 14d9bbad
539-000633,Sample Business Label b85ec631,"68R,0402,±1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003955,Sample Business Label 14d9bbad
795-000814,Sample Business Label 9b4dde79,Sample Business Label 4ef19710,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,13.00,,,1.00,0.040567,Sample Business Label 14d9bbad
165-003384,Sample Business Label b49c857c,Sample Business Label b8ba89cc,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,39.999966,Sample Business Label 14d9bbad
725-000522,Sample Business Label e59cf86c,Sample Business Label b392eed5,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,40.00,,,1.00,1.899982,Sample Business Label 14d9bbad
356-000191,Sample Business Label 6f9d6b2e,CT25-02V240-12A,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.785011,Sample Business Label 14d9bbad
165-003007,Sample Business Label c799b7d5,L*W*H：56.8*31.8*11.5mm,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,1.504821,Sample Business Label 14d9bbad
690-000008,Sample Business Label 87b7b2fd,"Red,304-10SURDS530-A3-L_V3",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3ac5013,Purchased,35.00,,,1.00,0.109949,Sample Business Label 14d9bbad
994-000467,Sample Business Label f9a41cd4,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000171,Sample Business Label b85ec631,"30.9K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.003051,Sample Business Label 14d9bbad
260-000038,Sample Business Label 8d0f568d,,Sample Business Label 761a79a0,pcs,piece,Sample Business Label f0207843,Sample Business Label ffacf96f,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
165-000229,Sample Business Label fd368e2e,Sample Business Label cfe4b769,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,0.043957,Sample Business Label 14d9bbad
725-000160,Sample Business Label 05087a91,"16pf,50v,0402,5%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,84.00,,,1.00,,Sample Business Label 14d9bbad
725-000167,Sample Business Label 05087a91,"100uF,10V,1210,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.566356,Sample Business Label 14d9bbad
895-000089,Sample Business Label 17db6d2d,K2-2266-160-00-250,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d7716c4a,Purchased,28.00,,,1.00,0.100005,Sample Business Label 14d9bbad
849-001262,Sample Business Label 25cace38,Sample Business Label edef5550,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.905130,Sample Business Label 14d9bbad
994-000630,Sample Business Label 6fd5e2e4,,Sample Business Label 761a79a0,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000120,Sample Business Label b85ec631,"20K,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003503,Sample Business Label 14d9bbad
539-000378,Sample Business Label b85ec631,"24R,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.002825,Sample Business Label 14d9bbad
849-001182,Sample Business Label 332c59b8,Sample Business Label a95993fd,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,30.000031,Sample Business Label 14d9bbad
849-000023,Sample Business Label 6c4bdf35,Sample Business Label efb2e3f3,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,15.00,,,1.00,,Sample Business Label 14d9bbad
356-000616,Sample Business Label 4cba58c4,Sample Business Label 75ea6864,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
725-000118,Sample Business Label 05087a91,"22uf,10V,0805,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.056952,Sample Business Label 14d9bbad
725-000352,Sample Business Label 05087a91,"1nF,100V,0805,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.018984,Sample Business Label 14d9bbad
539-000487,Sample Business Label 362ab609,"15K,0402,0.1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,133.00,,,1.00,0.067009,Sample Business Label 14d9bbad
588-000634,YS508_3T4R_80G_9232_P0_PCBA,YS508_3T4R_80G_9232_P0_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,13.00,,,1.00,,Sample Business Label 14d9bbad
867-000010,Sample Business Label 713c8bb9,UB201L,Sample Business Label 735ac064,pcs,piece,Sample Business Label f0207843,Sample Business Label 5400fdaa,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
795-001192,Sample Business Label a396d52f,45*35*5,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,1.00,,,1.00,4.247218,Sample Business Label 14d9bbad
539-000304,Sample Business Label b85ec631,"137K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003051,Sample Business Label 14d9bbad
308-000020,Sample Business Label ef8ff691,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 813d8697,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
849-001246,Sample Business Label 36eba2dd,Sample Business Label b4babe50,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,270.000053,Sample Business Label 14d9bbad
795-000441,Sample Business Label 6d354098,L*W*H=12*12*1.2mm，6W,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
849-001192,Sample Business Label 68ef032f,Sample Business Label a95993fd,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,28.000044,Sample Business Label 14d9bbad
795-001181,Sample Business Label cc7fb2d5,22*28,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,4.181000,Sample Business Label 14d9bbad
849-001278,Sample Business Label 60c00c73,M2*6 45#,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.035030,Sample Business Label 14d9bbad
525-000200,Sample Business Label 740075a9,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
356-000613,Sample Business Label 54c09df4,Sample Business Label 1f776229,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
972-000625,NOR FLASH,NX25U25645GXDQ00,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,140.00,,,1.00,23.999957,Sample Business Label 14d9bbad
972-000215,Sample Business Label 66d870af,UJA1042T/3,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,1.00,,,1.00,12.088740,Sample Business Label 14d9bbad
539-000200,Sample Business Label b85ec631,"5.1R,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.025990,Sample Business Label 14d9bbad
356-000341,Sample Business Label ce49d741,RF-YN125-1,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,60.00,,,1.00,0.140007,Sample Business Label 14d9bbad
588-000296,Sample Business Label 928ffd77,Sample Business Label 928ffd77,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
849-001391,Sample Business Label 05103d85,,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,,Sample Business Label 14d9bbad
972-000716,DDR4,GDQ2BFAA-WQ,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,84.00,,,1.00,105.000052,Sample Business Label 14d9bbad
539-000249,Sample Business Label b85ec631,"82.5K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
795-000636,Sample Business Label 9604cd9e,Sample Business Label ab3d8b93,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
972-000770,Sample Business Label c5beeb14,TCT2230DTVDR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,56.00,,,1.00,0.309959,Sample Business Label 14d9bbad
165-002401,Sample Business Label 6f0e55da,Sample Business Label d44c7668,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,14.999959,Sample Business Label 14d9bbad
795-000946,Sample Business Label 66a0724d,Sample Business Label a60f6aeb,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,0.420021,Sample Business Label 14d9bbad
725-000242,Sample Business Label 05087a91,"100nf,10v,0201,10%,X7R",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,112.00,,,1.00,0.016950,Sample Business Label 14d9bbad
539-000318,Sample Business Label b85ec631,"0R,1206,5%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,35.00,,,1.00,0.005650,Sample Business Label 14d9bbad
454-000175,Sample Business Label 13a7d943,TMBJ36CA,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,56.00,,,1.00,0.149951,Sample Business Label 14d9bbad
539-000591,Sample Business Label b85ec631,1R，0402，1%,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003842,Sample Business Label 14d9bbad
165-002058,Sample Business Label f64cb44a,Sample Business Label 8cfc9c5b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
539-000368,Sample Business Label b85ec631,"10R,2512,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.169952,Sample Business Label 14d9bbad
849-000281,Sample Business Label 17ff2297,Sample Business Label 91a67adb,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
972-000758,eMMC,KLMCG4JEUD-C04Q,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,95.000004,Sample Business Label 14d9bbad
101-000002,BW5005DNRZ,BW5005DNRZ,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 93cbaf79,Purchased,98.00,,,1.00,0.130063,Sample Business Label 14d9bbad
358-000097,Sample Business Label af8d9873,MMBT3906LT1G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,0.020114,Sample Business Label 14d9bbad
539-000066,Sample Business Label b85ec631,"1.5K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
165-000805,Sample Business Label 27190375,Sample Business Label ac828201,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
588-000469,YC540S_SPRINKLER_P1_S01_PCBA,YC540S_SPRINKLER_P1_S01_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
849-000204,Sample Business Label ea240e6e,Sample Business Label 56c74366,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
725-000141,Sample Business Label 05087a91,"10nF,25V,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.003503,Sample Business Label 14d9bbad
321-000510,Sample Business Label 7b3a7bbf,Sample Business Label 7b3a7bbf,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,35.00,,,1.00,0.549971,Sample Business Label 14d9bbad
588-000457,Sample Business Label c6d34f18,YN402_BAT_CON_P1,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
795-000620,Sample Business Label ee7aa7de,Sample Business Label 9d339caa,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
165-003399,Sample Business Label 95064cdd,Sample Business Label 56be129d,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,129.999946,Sample Business Label 14d9bbad
356-000615,Sample Business Label 84c97fdf,Sample Business Label 537aa9bb,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000076,Sample Business Label b85ec631,"33K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
972-000610,Sample Business Label 66d870af,UPT1042V-SO1R-S,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,0.760038,Sample Business Label 14d9bbad
165-003445,Sample Business Label 49ac062a,XCPF0250A-60,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,13.050031,Sample Business Label 14d9bbad
