billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20251218-00036015,165-000793,Sample Business Label bbd9b2ab,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036016,165-000793,Sample Business Label bbd9b2ab,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036030,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,443.0000,443.0000,2025-12-20,2025-12-20,2025-12-20,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,443.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036031,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,480.0000,480.0000,2025-12-20,2025-12-20,2025-12-20,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,480.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036032,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,20.0000,20.0000,2025-12-20,2025-12-20,2025-12-20,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,20.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036033,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,300.0000,300.0000,2025-12-21,2025-12-21,2025-12-21,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,300.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036035,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,50.0000,50.0000,2025-12-21,2025-12-21,2025-12-21,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,50.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036034,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,20.0000,20.0000,2025-12-21,2025-12-21,2025-12-21,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,20.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036038,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-01-16,2026-01-16,2026-01-16,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036036,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1429.0000,1429.0000,2026-01-16,2026-01-16,2026-01-16,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,1429.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036037,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2047.0000,2047.0000,2026-01-16,2026-01-16,2026-01-16,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,2047.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036039,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,228.0000,228.0000,2026-01-16,2026-01-16,2026-01-16,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,228.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036040,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-01-16,2026-01-16,2026-01-16,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036041,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,96.0000,96.0000,2026-01-17,2026-01-17,2026-01-17,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,96.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036042,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2568.0000,2568.0000,2026-01-17,2026-01-17,2026-01-17,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,2568.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036043,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,384.0000,384.0000,2026-01-17,2026-01-17,2026-01-17,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,384.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036044,849-000382,Sample Business Label e1354ba8,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-01-17,2026-01-17,2026-01-17,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036046,165-000726,Sample Business Label 44272d1a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2066.0000,2066.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,2066.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036047,165-000726,Sample Business Label 44272d1a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,48.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036048,165-000726,Sample Business Label 44272d1a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036049,165-000726,Sample Business Label 44272d1a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036050,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,222.0000,222.0000,2026-01-08,2026-01-08,2026-01-08,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,222.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036051,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,20.0000,20.0000,2026-01-08,2026-01-08,2026-01-08,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,20.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036052,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,300.0000,300.0000,2026-01-09,2026-01-09,2026-01-09,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,300.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036053,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,20.0000,20.0000,2026-01-09,2026-01-09,2026-01-09,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,20.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036054,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,50.0000,50.0000,2026-01-09,2026-01-09,2026-01-09,2026-01-30,2026-01-30,2026-01-30,MRP-20251218-00000100,50.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036055,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1429.0000,1429.0000,2026-02-04,2026-02-04,2026-02-04,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,1429.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036057,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-02-04,2026-02-04,2026-02-04,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036058,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,228.0000,228.0000,2026-02-04,2026-02-04,2026-02-04,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,228.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036056,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2047.0000,2047.0000,2026-02-04,2026-02-04,2026-02-04,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,2047.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036060,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,96.0000,96.0000,2026-02-05,2026-02-05,2026-02-05,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,96.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036059,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-02-04,2026-02-04,2026-02-04,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036061,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2568.0000,2568.0000,2026-02-05,2026-02-05,2026-02-05,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,2568.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036063,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-02-05,2026-02-05,2026-02-05,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036062,165-000722,Sample Business Label cab06e7c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,384.0000,384.0000,2026-02-05,2026-02-05,2026-02-05,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,384.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036147,165-001563,Sample Business Label 13239b76,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1922.0000,1922.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,1922.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036148,165-001563,Sample Business Label 13239b76,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,48.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036149,165-001563,Sample Business Label 13239b76,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036150,165-001563,Sample Business Label 13239b76,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036159,838-000156,Sample Business Label 421c3018,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1252.0000,1252.0000,2026-01-28,2026-01-28,2026-01-28,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,1252.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036160,838-000156,Sample Business Label 421c3018,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-25,2026-02-25,2026-02-25,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,48.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036162,838-000156,Sample Business Label 421c3018,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-25,2026-02-25,2026-02-25,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036161,838-000156,Sample Business Label 421c3018,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-25,2026-02-25,2026-02-25,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036163,165-001561,Sample Business Label 2cd8d6f4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2092.0000,2092.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,2092.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036164,165-001561,Sample Business Label 2cd8d6f4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,48.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036165,165-001561,Sample Business Label 2cd8d6f4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036166,165-001561,Sample Business Label 2cd8d6f4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036167,165-001559,Sample Business Label 9e5e89ac,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1922.0000,1922.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,1922.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036168,165-001559,Sample Business Label 9e5e89ac,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,48.0000,48.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,48.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036169,165-001559,Sample Business Label 9e5e89ac,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1284.0000,1284.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1284.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036170,165-001559,Sample Business Label 9e5e89ac,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,192.0000,192.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,192.0000,,2025-12-19 19:50:23,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036191,165-001004,Sample Business Label cbac51f9,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3267.0000,3267.0000,2026-01-15,2026-01-15,2026-01-15,2026-01-29,2026-01-29,2026-01-29,MRP-20251218-00000100,3267.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000033,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00036193,165-001004,Sample Business Label cbac51f9,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2568.0000,2568.0000,2026-02-12,2026-02-12,2026-02-12,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,2568.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
