id,billno,billstatus,auditdate,billdate,entry_id,material_number,material_name,huid_scxmh_number,qty,planbegintime,planendtime,xkquainwaqty,sourcebilltype,sourcebillnumber,srcbillentity,pickstatus_title,taskstatus_title
0000006334,HDKJ-20250530-015,Approved,2025-05-30 15:19:30,2025-05-30,0000006333,590-000100,Agricultural Machinery Detection System,,10.0000,2025-05-30 15:17:45,2025-05-31 23:59:59,10.0000,,,,Fully Issued,Completed
0000006385,HDKJ-20250603-001,Approved,2025-06-03 14:08:29,2025-06-03,0000006384,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2025-06-03 10:47:00,2025-06-04 23:59:59,100.0000,,,,Fully Issued,Completed
0000006387,KSHA-20250603-002,Approved,2025-06-03 11:00:12,2025-06-03,0000006386,U00-000151,Beidou Vehicle Telematics Terminal System,,2000.0000,2025-06-03 10:59:33,2025-06-04 23:59:59,2000.0000,,,,Fully Issued,Completed
0000006389,HDKJ-20250603-002,Approved,2025-06-03 12:46:26,2025-06-03,0000006388,590-000100,Agricultural Machinery Detection System,,72.0000,2025-06-03 12:43:13,2025-06-04 23:59:59,72.0000,,,,Fully Issued,Completed
0000006764,HDKJ-20250612-006,Approved,2025-06-12 15:47:06,2025-06-12,0000006763,590-000064,Full-cycle Agricultural Operation Detection System,,13.0000,2025-06-12 15:43:33,2025-06-13 23:59:59,13.0000,,,,Fully Issued,Completed
0000006781,HDKJ-20250613-020,Approved,2025-06-13 16:02:36,2025-06-13,0000006780,590-000064,Full-cycle Agricultural Operation Detection System,,22.0000,2025-06-13 16:01:24,2025-06-14 23:59:59,22.0000,,,,Fully Issued,Completed
0000006861,HDKJ-20250616-004,Approved,2025-06-16 13:41:08,2025-06-16,0000006860,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-06-16 13:39:37,2025-06-17 23:59:59,50.0000,,,,Fully Issued,Completed
0000006924,HDKJ-20250617-015,Approved,2025-06-17 14:20:40,2025-06-17,0000006923,590-000064,Full-cycle Agricultural Operation Detection System,,3.0000,2025-06-17 14:19:34,2025-06-18 23:59:59,3.0000,,,,Fully Issued,Completed
0000006933,HDKJ-20250618-002,Approved,2025-06-18 12:06:49,2025-06-18,0000006932,590-000064,Full-cycle Agricultural Operation Detection System,,5.0000,2025-06-18 12:02:31,2025-06-19 23:59:59,5.0000,,,,Fully Issued,Completed
0000007006,HDKJ-20250620-006,Approved,2025-06-20 12:00:10,2025-06-20,0000007007,590-000074,Full-cycle Agricultural Operation Detection System,,472.0000,2025-06-20 11:59:07,2025-06-21 23:59:59,472.0000,,,,Fully Issued,Completed
0000007013,HDKJ-20250620-007,Approved,2025-06-20 16:36:29,2025-06-20,0000007012,590-000075,Full-cycle Agricultural Operation Detection System,,10.0000,2025-06-20 16:34:54,2025-06-21 23:59:59,10.0000,,,,Fully Issued,Completed
0000007879,KSHA-20250627-003,Approved,2025-06-27 12:24:25,2025-06-27,0000007878,P69-000060,Sample Business Label 713c8bb9,,12.0000,2025-06-27 12:23:09,2025-06-28 23:59:59,12.0000,,,,Fully Issued,Completed
0000007919,HDKJ-20250630-015,Approved,2025-06-30 15:25:00,2025-06-30,0000007918,590-000064,Full-cycle Agricultural Operation Detection System,,76.0000,2025-06-30 15:23:15,2025-07-01 23:59:59,76.0000,,,,Fully Issued,Completed
0000008409,HDKJ-20250701-001,Approved,2025-07-01 09:42:23,2025-07-01,0000008408,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2025-07-01 09:38:50,2025-07-02 23:59:59,10.0000,,,,Fully Issued,Completed
0000008456,KSHA-20250702-002,Approved,2025-07-02 18:00:12,2025-07-02,0000008455,U00-000080,Beidou Vehicle Telematics Terminal System,,300.0000,2025-07-02 17:58:58,2025-07-03 23:59:59,300.0000,,,,Fully Issued,Completed
0000008478,HDKJ-20250705-001,Approved,2025-07-05 08:47:17,2025-07-05,0000008477,590-000075,Full-cycle Agricultural Operation Detection System,,145.0000,2025-07-05 08:42:39,2025-07-06 23:59:59,145.0000,,,,Fully Issued,Completed
0000008528,HDKJ-20250709-001,Approved,2025-07-09 08:04:43,2025-07-09,0000008527,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-07-09 08:01:08,2025-07-10 23:59:59,20.0000,,,,Fully Issued,Completed
0000008542,HDKJ-20250709-017,Approved,2025-07-09 18:59:01,2025-07-09,0000008541,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2025-07-09 18:57:31,2025-07-10 23:59:59,100.0000,,,,Fully Issued,Completed
0000008546,HDKJ-20250710-002,Approved,2025-07-10 09:50:16,2025-07-10,0000008545,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2025-07-10 08:10:42,2025-07-11 23:59:59,20.0000,,,,Fully Issued,Completed
0000009422,HDKJ-20250717-013,Approved,2025-07-17 16:21:39,2025-07-17,0000009421,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2025-07-17 16:20:10,2025-07-18 23:59:59,2.0000,,,,Fully Issued,Completed
0000009431,HDKJ-20250718-002,Approved,2025-07-18 13:27:43,2025-07-18,0000009430,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2025-07-18 13:21:25,2025-07-19 23:59:59,40.0000,,,,Fully Issued,Completed
0000009442,HDKJ-20250719-001,Approved,2025-07-19 08:32:34,2025-07-19,0000009441,590-000064,Full-cycle Agricultural Operation Detection System,,24.0000,2025-07-19 08:30:04,2025-07-20 23:59:59,24.0000,,,,Fully Issued,Completed
0000009510,KSHA-20250721-008,Approved,2025-07-21 16:36:59,2025-07-21,0000009509,U00-000160,Beidou Vehicle Telematics Terminal System,,995.0000,2025-07-21 16:35:37,2025-07-22 23:59:59,995.0000,,,,Fully Issued,Completed
0000009513,HDKJ-20250722-001,Approved,2025-07-22 09:13:39,2025-07-22,0000009512,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2025-07-22 09:12:18,2025-07-23 23:59:59,40.0000,,,,Fully Issued,Completed
0000009515,HDKJ-20250722-002,Approved,2025-07-22 09:15:25,2025-07-22,0000009514,590-000064,Full-cycle Agricultural Operation Detection System,,12.0000,2025-07-22 09:13:49,2025-07-23 23:59:59,12.0000,,,,Fully Issued,Completed
0000009553,HDKJ-20250723-006,Approved,2025-07-23 12:23:41,2025-07-23,0000009552,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2025-07-23 12:17:30,2025-07-24 23:59:59,300.0000,,,,Fully Issued,Completed
0000009635,HDKJ-20250724-013,Approved,2025-07-24 09:10:11,2025-07-24,0000009634,590-000072,Full-cycle Agricultural Operation Detection System,,5.0000,2025-07-24 09:07:29,2025-07-25 23:59:59,5.0000,,,,Fully Issued,Completed
0000009637,HDKJ-20250724-014,Approved,2025-07-24 09:11:59,2025-07-24,0000009636,590-000072,Full-cycle Agricultural Operation Detection System,,5.0000,2025-07-24 09:07:29,2025-07-25 23:59:59,5.0000,,,,Fully Issued,Completed
0000010011,HDKJ-20250730-003,Approved,2025-07-30 10:57:16,2025-07-30,0000010010,590-000072,Full-cycle Agricultural Operation Detection System,,10.0000,2025-07-30 10:40:23,2025-07-31 23:59:59,10.0000,,,,Fully Issued,Completed
0000010026,HDKJ-20250730-010,Approved,2025-07-30 17:52:52,2025-07-30,0000010025,367-000097,Sample Business Label e8c4b42d,,5.0000,2025-07-30 17:52:12,2025-07-31 23:59:59,5.0000,,,,Fully Issued,Completed
0000010148,HDKJ-20250731-006,Approved,2025-07-31 17:47:01,2025-07-31,0000010147,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2025-07-31 17:44:47,2025-08-01 23:59:59,300.0000,,,,Fully Issued,Completed
0000010295,HDKJ-20250804-006,Approved,2025-08-04 17:54:48,2025-08-04,0000010294,590-000075,Full-cycle Agricultural Operation Detection System,,300.0000,2025-08-04 17:52:58,2025-08-05 23:59:59,300.0000,,,,Fully Issued,Completed
0000010297,HDKJ-20250804-007,Approved,2025-08-04 17:56:54,2025-08-04,0000010296,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2025-08-04 17:54:50,2025-08-05 23:59:59,300.0000,,,,Fully Issued,Completed
0000010299,HDKJ-20250804-009,Approved,2025-08-04 18:00:23,2025-08-04,0000010298,590-000072,Full-cycle Agricultural Operation Detection System,,400.0000,2025-08-04 17:58:14,2025-08-05 23:59:59,400.0000,,,,Fully Issued,Completed
0000010844,HDKJ-20250808-006,Approved,2025-08-08 15:37:49,2025-08-08,0000010843,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2025-08-08 15:34:49,2025-08-09 23:59:59,300.0000,,,,Fully Issued,Completed
